,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
3797,179892,300176.XSHE,2021-12-31,2022-04-28,2021-12-31,-0.1227,-52681247.18,-34345258.78,,-5.1555,-5.7158,-2.4966,-3.6933,11.3155,102.6696,-4.3645,-3.6933,1.8708,5.5117,2.1389,,,,99.9397,5.0005,,9.6573,,9.6573,,-335.7999,,-327.5512,,-327.5512,
3798,179893,605287.XSHG,2021-12-31,2022-04-28,2021-12-31,1.6,135022171.82,281380688.71,567631.6,12.7368,12.3088,1.9704,2.9432,14.0062,94.4165,3.8628,2.9432,0.4543,3.4169,0.9959,157.2965,0.3173,96.6397,90.5861,2.5015,44.802,8.7261,,8.7261,,-13.7633,,-20.5316,,-23.7868,
3799,179894,002203.XSHE,2021-12-31,2022-04-28,2021-12-31,0.5647,764503817.4,1079992675.85,228910509.57,10.5969,7.3169,3.8869,1.7871,4.1165,98.2976,2.2589,1.7835,0.1931,1.1915,0.5625,74.8608,15.8672,69.0476,105.9893,-4.0757,-238.9179,36.3682,,36.4154,,60.7025,,61.6272,,63.3602,
3800,179895,601139.XSHG,2021-12-31,2022-04-28,2021-12-31,0.47,1333339732.63,1853857769.11,122126727.24,11.1983,11.0277,5.1683,7.1933,19.7823,91.3431,8.6256,7.1933,6.8803,1.2809,0.7928,101.0819,6.659,98.4766,109.1209,6.2456,72.1455,42.623999999999995,,42.623999999999995,,11.1155,,11.4608,,2.4645,
3801,179896,300241.XSHE,2021-12-31,2022-04-28,2021-12-31,0.1532,-19701987.01,2062189.61,7451069.42,5.7426,-1.1645,3.4819,6.6844,19.3038,99.8599,7.5292,6.6844,4.6951,6.0828,0.2273,1.8682,6.75,-20.2778,84.4978,7.9729,5692.02,19.4115,,19.4115,,150.5496,,106.3386,,101.7781,
3802,179897,688088.XSHG,2021-12-31,2022-04-28,2021-12-31,0.35,96589725.89,110146518.32,41496647.36,5.3765,3.6887,4.6676,24.1057,91.8532,80.778,26.7149,24.1057,16.3245,10.2831,-1.649,72.0353,27.1386,68.607,116.2718,33.2905,173.1901,-16.1247,,-16.1247,,-44.2493,,-45.0679,,-44.012,
3803,179898,603161.XSHG,2021-12-31,2022-04-28,2021-12-31,-0.35,-84562619.0,-43506577.22,15247922.39,-3.6646,-6.6277,-1.17,-2.4649,14.023,102.2936,-3.2568,-2.4649,1.6386,3.7666,6.534,,,,109.5344,15.7032,,16.9364,,16.9364,,-385.6602,,-324.1141,,-324.1141,
3804,179899,002098.XSHE,2021-12-31,2022-04-28,2021-12-31,0.3523,121185875.89,159713819.73,-5593269.0,14.3132,13.752,5.6985,5.4481,33.1398,92.9385,6.1393,5.4481,13.0571,7.3616,1.6975,116.3304,-4.074,96.0791,93.3139,5.3871,76.2873,42.255,,42.255,,-43.6057,,-34.4906,,-37.1243,
3805,179902,300518.XSHE,2021-12-31,2022-04-28,2021-12-31,2.06,62372963.82,225727786.76,158719561.32,20.54,6.1199,18.840999999999998,60.1016,90.5651,52.9569,72.3915,60.1016,5.151,35.0988,-1.4634,61.5073,43.2486,29.7949,98.6314,65.7394,139.7429,135.6666,,135.6666,,189.1404,,73.0947,,41.7357,
3806,179906,300133.XSHE,2021-12-31,2022-04-28,2021-12-31,0.22,251310356.65,353490068.62,-11718904.3,6.5705,4.124,4.8467,10.8469,22.8657,90.7146,11.3761,10.8469,9.3992,5.2536,-1.5543,70.1345,-2.3251,62.7657,120.5269,37.0066,398.5451,2.0003,,2.0003,,-16.1294,,4.8856,,0.3026,
3807,179907,000056.XSHE,2021-12-31,2022-04-28,2021-12-31,-1.01,-244090245.34,-367261684.54,-825260893.32,-28.2359,-5.9552,-11.0917,-166.7471,70.6054,148.68200000000002,-178.8949,-166.7471,2.171,13.5401,100.84100000000001,,,,98.9279,54.1312,,10.0157,,10.0157,,-312.8985,,-293.5289,,-296.0696,
3808,179908,002955.XSHE,2021-12-31,2022-04-28,2021-12-31,0.72,131896678.37,234753149.5,17792559.12,5.4896,4.2853,4.2256,3.2175,20.8737,95.9605,3.9843,3.2175,8.2357,3.1766,0.6749,102.1957,7.7457,78.0636,105.1271,3.793,93.8961,45.5166,,45.5166,,86.1589,,96.3108,,106.899,
3809,179909,603261.XSHG,2021-12-31,2022-04-28,2021-12-31,1.21,66467531.4,101559160.46,,14.3042,13.6177,10.6575,22.8838,48.5697,66.7129,27.0961,22.8838,2.7635,8.3662,0.2711,122.8314,,95.2003,96.6895,10.7349,32.2495,4.1187,,4.1187,,0.7477,,0.7051,,0.7051,
3810,179911,603051.XSHG,2021-12-31,2022-04-28,2021-12-31,1.64,102672916.99,121697888.02,990900.66,16.1655,14.6928,9.6872,6.6716,14.8094,92.8126,7.3899,6.6716,1.3485,2.1731,0.7497,96.7971,0.7882,90.8899,73.5347,0.6995,9.7328,67.3935,,67.3935,,-9.4451,,-2.3982,,-2.3982,
3811,179912,002042.XSHE,2021-12-31,2022-04-28,2021-12-31,0.38,352080653.04,589369923.64,159625546.79,9.021,5.5747,3.2503,3.6716,9.6383,96.4726,4.0774,3.6716,0.7402,2.2873,1.9053,85.0378,23.0317,61.7965,114.3716,4.3085,122.14399999999999,17.4027,,17.4027,,242.8875,,230.5075,,228.2538,
3812,179914,603839.XSHG,2021-12-31,2022-04-28,2021-12-31,0.18,83318396.66,211120414.88,-24763011.2,2.5919,3.097,1.7054,2.3955,47.111999999999995,93.1406,2.9782,2.3955,29.4217,8.1042,-0.2517,225.1817,-26.4123,119.4872,105.4046,17.5502,255.8568,-14.3728,,-14.3728,,-71.7314,,-69.2601,,-64.6976,
3813,179916,002972.XSHE,2021-12-31,2022-04-28,2021-12-31,0.8636,136893387.13,165340421.73,10868881.58,12.6858,11.4695,11.0968,37.7949,62.2706,58.7521,42.6263,37.7949,4.6954,6.9769,-1.5722,95.5314,6.2799,90.4117,74.2934,18.6524,45.2203,11.1768,,11.1768,,7.6107,,10.2355,,10.203,
3814,179917,600213.XSHG,2021-12-31,2022-04-28,2021-12-31,0.01,-166376147.99,-199765524.4,,10.2928,-905.3026,-0.4692,-1.7653,6.3766,120.4142,-2.7962,-1.7653,8.0959,4.0219,7.7587,,,-8795.4777,169.9031,63.8931,,-47.9343,,-47.9343,,85.6537,,89.0268,,101.1957,
3815,179918,601858.XSHG,2021-12-31,2022-04-28,2021-12-31,0.62,450413127.79,459041686.17,37040625.27,11.0505,10.234,7.8452,18.7216,29.8672,82.56700000000001,18.8768,18.7216,5.4536,10.2206,-3.9160000000000004,92.3269,7.45,92.6104,107.0844,17.97,103.0804,4.3281,,4.3281,,6.1679,,4.9958,,4.5269,
3816,179919,603017.XSHG,2021-12-31,2022-04-28,2021-12-31,-1.52,-440329158.23,202533801.29,23507661.43,-24.6299,-25.9108,-11.8458,-23.1464,25.6887,88.7083,-21.8751,-23.1464,,8.5474,0.1173,,,,109.4832,19.7502,174.9095,-2.278,,-2.278,,-250.6661,,-284.4046,,-291.0603,
3817,179920,002742.XSHE,2021-12-31,2022-04-28,2021-12-31,-0.7718,-334554000.65,-95844647.9,,-25.291,-25.3757,-7.7677,-14.4964,16.2873,103.8505,-12.3231,-14.4964,1.6252,9.8763,6.7451,,,,56.1479,5.6179,,-2.3677,,-2.3677,,-368.2437,,-527.1601,,-554.0477,
3818,179921,600565.XSHG,2021-12-31,2022-04-28,2021-12-31,-0.84,-2093130348.85,496791728.94,-168237241.41,-21.1782,-21.5858,-2.2889,-9.3734,16.2753,97.5723,-8.5547,-9.3734,6.0313,4.8919999999999995,0.9065,,,,113.5604,-11.4397,-471.2077,-3.7966,,-3.7966,,-166.4336,,-192.3862,,-213.9094,
3819,179923,688596.XSHG,2021-12-31,2022-04-28,2021-12-31,0.66,137449567.9,172976152.27,17941471.56,9.4365,7.702000000000001,5.3091,9.1537,26.1739,90.5826,9.9694,9.1537,2.2184,9.8746,-0.1952,94.3465,9.7858,81.6195,71.83800000000001,-1.0691,-11.3523,65.6257,,65.6257,,27.9138,,35.3084,,35.5267,
3820,179926,300920.XSHE,2021-12-31,2022-04-28,2021-12-31,0.9,82184585.29,106766050.33,129699.13,7.8317,7.1461,6.6615,17.96,34.6224,78.7107,23.0784,17.96,2.485,6.1518,-0.7813,92.5285,0.1124,91.2453,92.8707,11.6746,54.8379,15.5202,,15.5202,,-19.5686,,-29.0521,,-29.0521,
3821,179927,002995.XSHE,2021-12-31,2022-04-28,2021-12-31,0.5975,45026147.68,32487531.03,4844407.87,5.1602,4.2949,3.3749,1.3697,4.6157,99.2,1.4658,1.3697,1.6847,0.8207,-0.0975,50.7868,7.5731,83.2307,104.9905,-0.6372,-79.6446,24.1802,,24.1802,,-52.1373,,-46.994,,-48.4457,
3822,179928,300293.XSHE,2021-12-31,2022-04-28,2021-12-31,-0.26,-93069652.13,-95240977.32,-3472125.13,-12.3663,-16.6602,-3.0751,-6.0983,22.3273,108.6023,-10.2092,-6.0983,13.6383,11.0144,-0.1733,,,,116.7533,-5.1026,,-4.2409,,-4.2409,,47.6123,,67.227,,62.4246,
3823,179930,688683.XSHG,2021-12-31,2022-04-28,2021-12-31,0.5,57887200.53,66539167.24,2251167.67,10.1752,8.6946,8.6644,14.8876,31.7061,85.3774,16.8483,14.8876,3.2337,8.7762,-0.9442,86.79899999999999,2.9366,85.449,103.8992,17.6081,120.4168,13.5246,,13.5246,,5.1058,,7.0033,,7.0033,
3824,179932,002076.XSHE,2021-12-31,2022-04-28,2021-12-31,-0.23,-187126450.87,-86448676.3,5783399.26,,,-27.7959,-112.1768,35.5753,155.5994,-107.8903,-112.1768,9.1976,33.5442,38.1861,,,,149.1542,-7.0663,,-53.4889,,-53.4889,,-557.6471,,-498.5911,,-497.2588,
3825,179933,300122.XSHE,2021-12-31,2022-04-28,2021-12-31,6.3803,10184137871.79,12185931006.87,-5625856.85,78.8126,78.6241,45.1081,33.3042,49.0357,60.2448,39.1485,33.3042,5.9858,0.9794,0.0712,102.1362,-0.0472,99.7609,82.1076,27.755,69.8149,101.7885,,101.7885,,208.08,,209.2256,,209.2256,
3826,179935,600812.XSHG,2021-12-31,2022-04-28,2021-12-31,0.011000000000000001,-49197021.83,26645740.4,39116415.65,0.3068,-0.8059,0.1448,0.3407,35.455999999999996,99.7434,1.3099,0.3407,20.8127,6.1737,5.5512,19.7515,28.9955,-262.7001,85.8298,10.1135,3941.5005,-9.6404,,-9.6404,,-26.1295,,-66.1342,,-80.7576,
3827,179936,603197.XSHG,2021-12-31,2022-04-28,2021-12-31,1.4,157962683.21,261355522.86,104990775.37,16.0277,9.4329,6.4353,7.4818,27.4099,93.2944,9.7334,7.4818,4.986000000000001,6.1618,1.7721,69.0923,27.7555,58.8539,93.6553,3.3692,50.2451,17.0065,,17.0065,,86.7136,,120.6646,,46.518,
3828,179939,300969.XSHE,2021-12-31,2022-04-28,2021-12-31,1.58,103131854.64,123483189.28,8747649.32,20.9602,18.7001,16.6734,19.7787,34.6502,78.8719,21.9544,19.7787,2.8417,6.441,0.1008,92.4596,6.5499,89.21700000000001,91.617,11.5759,54.7893,71.3314,,71.3314,,72.7448,,74.2089,,74.2089,
3829,179944,688728.XSHG,2021-12-31,2022-04-28,2021-12-31,0.54,1202933508.0,1435534661.0,18120082.0,24.5103,23.4291,13.232999999999999,17.9764,33.7067,79.494,20.4043,17.9764,1.8802,1.7703,1.955,100.7963,1.2723,95.5887,112.8248,6.2768,30.6098,8.4361,,8.4361,,61.4349,,62.7519,,62.7519,
3830,179945,688107.XSHG,2021-12-31,2022-04-28,2021-12-31,-0.0871,-62863900.85,-57345563.06,984011.55,-3.367,-6.8612,-2.8401,-4.5465,36.2399,108.4516,-4.499,-4.5465,2.8027,6.0855,-0.1742,,,,98.7159,-23.9451,,141.4414,,141.4414,,-313.4637,,-398.6024,,-398.6024,
3831,179948,002989.XSHE,2021-12-31,2022-04-28,2021-12-31,0.72,87877647.77,191291448.3,10326804.26,6.584,5.3379,3.3611,4.2217,14.0857,92.5495,4.967,4.2217,0.7262,2.5211,-0.5894,150.1207,8.1042,81.0733,88.9498,6.6625,89.4239,0.0998,,0.0998,,-43.9228,,-42.5982,,-42.5982,
3832,179949,001227.XSHE,2021-12-31,2022-04-28,2021-12-31,0.26,1605648000.0,132817634.54,1414890638.01,5.6067,5.7484,0.4203,20.4546,,,19.9454,20.4546,,29.0295,,8.6115,91.7375,102.5283,,159.7819,9426.9472,7.2898,,7.2898,,-0.8404,,4.5785,,4.9035,
3833,179950,300136.XSHE,2021-12-31,2022-04-28,2021-12-31,0.5229,407608562.52,490843570.17,4833052.34,8.7845,7.0889999999999995,4.5075,6.8597,19.1693,93.5257,6.4786,6.8597,1.0772,2.9,-0.1209,100.5787,0.9903,80.699,104.8897,17.4362,269.3133,18.5772,,18.5772,,-47.3117,,-46.5996,,-48.056999999999995,
3834,179953,002487.XSHE,2021-12-31,2022-04-28,2021-12-31,1.04,562168587.48,664064122.74,562751.41,21.3492,20.7859,10.2105,13.0281,23.0132,85.0165,15.1912,13.0281,0.6202,2.3342,0.3534,98.4727,0.0834,97.3617,90.5074,0.4789,3.1961,33.2759,,33.2759,,22.3773,,24.1664,,24.1664,
3835,179954,600939.XSHG,2021-12-31,2022-04-28,2021-12-31,0.05,67617073.63,929902494.81,-53510641.21,2.7383,0.6773,0.3767,0.4938,4.8324,98.3919,0.6283,0.4937,0.0213,1.8159999999999998,0.9285,268.9032,-15.4739,24.735,90.7663,-1.4689,-91.3175,4.5655,,4.548,,-26.8931,,-23.7886,,2.4971,
3836,179955,688737.XSHG,2021-12-31,2022-04-28,2021-12-31,0.15,-17910381.66,-21409580.2,191755.56,0.8204,-1.4116,0.5544,1.091,15.1373,102.225,-0.8349,1.091,4.1037,3.1461,1.4342,-4629.3589,41.463,-172.0636,99.9727,21.5408,,-62.6647,,-62.6647,,-103.245,,-95.1913,,-95.2329,
3837,179957,605259.XSHG,2021-12-31,2022-04-28,2021-12-31,2.07,145730202.31,176195450.09,8504000.0,15.795,14.4613,10.1436,9.9143,19.717,89.0252,11.2288,9.9143,2.2511,2.8967,-0.275,96.995,4.6814,91.5564,98.4445,3.5564,32.405,31.0429,,31.0429,,33.2537,,37.2158,,37.2158,
3838,179958,300309.XSHE,2021-12-31,2022-04-28,2021-12-31,-1.18,-878177930.41,-490011273.97,21679009.93,,,-20.8381,-1424.0501,-490.3066,775.0275,-1196.6749,-1424.0501,5.7638,66.9238,107.4049,,,,470.9296,55.5582,,-62.1685,,-62.1685,,-40.2719,,-76.3865,,-78.2195,
3839,179961,300409.XSHE,2021-12-31,2022-04-28,2021-12-31,1.02,564742664.05,727451477.63,6423383.47,16.1149,16.2022,8.8509,8.6398,23.3412,88.9263,10.052,8.6398,0.9461,4.8508,1.5336,111.5776,0.9852,100.5417,82.1034,6.7834,61.257,98.1822,,98.1822,,692.4173,,885.4295,,828.1776,
3840,179963,600226.XSHG,2021-12-31,2022-04-28,2021-12-31,0.12,133863416.13,-29069033.58,480137717.61,14.1748,5.0596,12.5104,55.0479,17.3655,104.26700000000001,57.4573,55.0479,2.3747,14.2221,1.183,-7.5634,124.9259,35.6941,62.9652,15.4529,,22.6016,,22.6016,,141.8741,,139.77200000000002,,139.8012,
3841,179965,002505.XSHE,2021-12-31,2022-04-28,2021-12-31,0.0184,120419586.69,210642274.85,13777518.29,2.1552,2.217,1.0270000000000001,0.9916,9.9695,98.5274,1.6418,0.9916,2.7866,2.523,3.0125,104.7549,6.8517,102.867,89.0095,-4.9323,-334.9281,6.376,,6.376,,137.8536,,117.7111,,533.6952,
3842,179967,002055.XSHE,2021-12-31,2022-04-28,2021-12-31,-1.2574,-620798971.39,-382659127.28,-49754462.6,-23.37,-24.4885,-7.3809,-9.4589,13.1909,105.0438,-8.8712,-9.4589,2.5340000000000003,7.4513,3.7047,,,,96.6266,5.7576,,4.325,,4.325,,-724.1614,,-1205.9022,,-602.7794,
3843,179968,603790.XSHG,2021-12-31,2022-04-28,2021-12-31,0.36,62205216.1,86114825.67,-896822.37,5.985,5.4407,4.2518,7.0731,28.9352,90.7361,8.2144,7.0731,5.8439,7.6915,0.5026,116.8752,-1.2172,90.9046,57.4886,4.1624,44.9318,15.640999999999998,,15.640999999999998,,8.6787,,30.136999999999997,,24.2886,
3844,179970,000636.XSHE,2021-12-31,2022-04-28,2021-12-31,1.05,777531371.28,876594269.35,124194909.24,14.5835,12.023,9.6999,18.8109,31.9131,82.6591,21.519000000000002,18.8109,1.5879,6.9618,-0.4596,81.2472,11.511,82.4427,76.2831,12.5558,72.4055,16.6917,,16.6917,,56.3155,,155.2822,,162.9197,
3845,179971,300195.XSHE,2021-12-31,2022-04-28,2021-12-31,0.08,6631670.58,51793265.61,2404685.57,1.2725,0.2446,0.6129,2.6811,36.7392,96.4701,4.3588,2.6811,6.749,13.2221,6.6974,100.7356,4.677,19.2234,156.4278,10.0868,285.7557,19.9259,,19.9259,,175.1938,,146.5157,,135.7546,
3846,179972,600778.XSHG,2021-12-31,2022-04-28,2021-12-31,-0.16,-21440597.79,-21519672.11,26709176.29,-8.5669,-3.6355,-1.0035,-2.3828,32.8216,101.0908,1.1035,-2.3828,12.4926,12.1467,5.377000000000001,,,,210.5296,12.1491,,0.8927,,0.8927,,106.2534,,83.2207,,82.3997,
3847,179973,300097.XSHE,2021-12-31,2022-04-28,2021-12-31,-2.27,-763896277.61,-169324400.77,112731292.02,-61.7597,-72.1074,-31.0256,-92.5333,29.011,123.8594,-94.1207,-92.5333,14.2489,19.4465,3.3229,,,,93.25200000000001,-10.7497,,-40.229,,-40.229,,-1515.4268,,-1829.8147,,-1905.5214,
3848,179975,603803.XSHG,2021-12-31,2022-04-28,2021-12-31,-1.92,-813667984.89,2876710.0,-13252633.56,-35.7712,-35.937,-23.7795,-43.7734,38.0534,99.8448,-44.758,-43.7734,15.2458,7.2387,0.20600000000000002,,,,114.5238,-3.9995,-2576.5015,7.4763,,7.4763,,-681.4625,,-696.5324,,-686.2648,
3849,179977,600804.XSHG,2021-12-31,2022-04-28,2021-12-31,-0.83,-2204579994.97,-584664350.24,50393983.69,-102.7443,-193.8892,-12.8312,-34.62,32.0494,114.795,-33.8787,-34.62,13.4214,14.3258,14.288,,,,95.9661,-0.5870000000000001,,-24.5857,,-24.5857,,-671.6317,,-1331.4671,,-1257.8533,
3850,179978,300770.XSHE,2021-12-31,2022-04-28,2021-12-31,2.96,625478895.93,681883237.62,4661537.54,23.8632,21.9584,19.3623,48.144,54.2907,51.607,48.2954,48.144,3.5587,1.4788,-2.8168,100.085,0.6842,92.0179,115.4829,74.1282,153.1796,15.431,,15.431,,17.9589,,17.9833,,18.2286,
3851,179980,000554.XSHE,2021-12-31,2022-04-28,2021-12-31,0.0171,13595211.84,39189569.02,-878742.78,0.8973,1.482,0.5543,0.2965,10.5987,98.6001,0.8732,0.2965,6.6505,1.9033,0.2135,208.4472,-4.6739999999999995,165.1493,111.9779,-6.8558,-489.7458,15.5013,,15.5013,,95.6391,,11.9872,,12.9542,
3852,179981,688068.XSHG,2021-12-31,2022-04-28,2021-12-31,35.14,2174116111.1,2651926147.56,24882090.44,121.8968,121.2472,96.86399999999999,41.0187,59.5378,50.6086,48.1341,41.0187,4.3544,3.1749,0.0652,102.7157,0.9637,99.4671,105.3921,49.2528,99.7193,945.5408,,945.5408,,1919.8453,,1878.8498,,1850.414,
3853,179982,300391.XSHE,2021-12-31,2022-04-28,2021-12-31,0.1402,50752598.07,243715525.65,-1054693.21,6.1267,6.3323,3.5815,6.7457,22.6861,89.6816,7.4903,6.7457,2.7234,5.9331,1.6794,153.9351,-0.6662,103.3563,104.7102,9.7796,94.7777,94.4783,,94.4783,,201.0211,,140.3477,,93.9358,
3854,179983,000100.XSHE,2021-12-31,2022-04-28,2021-12-31,0.7463,9437240976.0,14672253000.0,3756718000.0,26.0751,24.4672,5.2799,9.1469,19.8617,91.0366,10.6008,9.1386,1.1725,2.6839,2.2774,83.5355,21.3886,93.8334,85.6538,20.1042,224.0859,113.0545,,113.2844,,223.7477,,195.328,,129.1951,
3855,179985,300438.XSHE,2021-12-31,2022-04-28,2021-12-31,0.43,136820600.69,246137333.98,38433880.1,6.9937,5.2452,2.3626,3.2092,16.2128,95.6764,3.2754,3.2092,2.7880000000000003,3.3047,1.022,134.387,20.9843,74.9983,76.2889,3.5999,83.2608,56.3026,,56.3026,,152.6382,,183.4423,,242.8956,
3856,179987,300262.XSHE,2021-12-31,2022-04-28,2021-12-31,-1.95,-1257025823.41,-805383682.19,4526488.72,-111.7245,-107.7253,-30.4584,-1019.6264,-297.8052,691.1871,-970.8658,-1019.6264,43.3008,124.8024,93.8747,,,,504.5015,81.16199999999999,,-68.2478,,-68.2478,,-144.0673,,-187.0385,,-177.2346,
3857,179988,300297.XSHE,2021-12-31,2022-04-28,2021-12-31,-1.24,-1540468500.48,-622377181.42,11104766.36,-78.6316,-78.0842,-23.608,-557.7911,22.7869,316.2129,-560.133,-557.7911,12.3824,59.6871,98.3308,,,,47.845,-81.8655,,-72.4685,,-72.4685,,-47.3916,,-44.6243,,-41.9865,
3858,179989,300336.XSHE,2021-12-31,2022-04-28,2021-12-31,-0.81,-639917950.57,-231740032.72,-10172309.08,,,-60.7285,-456.1105,-51.3639,262.6913,-366.0373,-456.1105,34.7386,35.6646,40.805,,,,191.2174,129.7112,,-57.964,,-57.964,,68.609,,61.8111,,61.1604,
3859,179991,300492.XSHE,2021-12-31,2022-04-28,2021-12-31,0.09,6179147.73,23372233.68,2581368.03,4.3717,2.1141,3.9721,11.6155,41.0804,78.7538,13.7233,11.6155,2.8527,16.2241,-0.3211,156.2006,17.2517,48.3583,95.5314,2.5686,12.0899,-12.3126,,-12.3126,,-21.064,,-9.7849,,-9.7849,
3860,179992,002630.XSHE,2021-12-31,2022-04-28,2021-12-31,-0.5776,-682322975.03,-599528082.86,27168299.82,-33.0165,-33.0282,-5.8248,-45.3551,2.0932,139.5143,-51.9123,-45.3551,1.2896,12.2185,24.0344,,,,78.8858,-12.3225,,-31.2631,,-31.2631,,-30.6784,,-43.5423,,-46.4481,
3861,179993,000876.XSHE,2021-12-31,2022-04-28,2021-12-31,-2.2,-7920530047.83,-5745076924.89,1413342963.48,-26.1385,-21.5863,-7.8478,-7.5262,1.6044,104.5501,-5.5081,-7.5262,1.4182,3.4189,0.8848,,,,102.6836,0.3972,,14.966,,14.966,,-203.3396,,-262.5049,,-293.9826,
3862,179994,600726.XSHG,2021-12-31,2022-04-28,2021-12-31,-1.49,-2934991534.25,-2732155061.05,-388873677.81,,,-13.7798,-31.883000000000003,-16.3855,127.8741,-31.7731,-31.883000000000003,0.0764,1.3326,8.7385,,,,109.4842,0.8883,,-8.1436,,-8.1436,,-168.5299,,-167.3263,,-165.3989,
3863,179995,000963.XSHE,2021-12-31,2022-04-28,2021-12-31,1.3154,2188946362.34,2835964934.24,-96311975.25,14.7544,14.0321,9.1357,6.7662,30.6855,91.7949,8.2623,6.7662,15.6931,3.3762,0.0639,100.2981,-3.4062,95.1041,109.0918,9.1709,111.77,2.6133,,2.6133,,-17.8584,,-19.627,,-18.3778,
3864,179998,688265.XSHG,2021-12-31,2022-04-28,2021-12-31,1.04,52478343.66,61397726.66,2278991.8,5.9709,5.1485,5.2442,22.1096,60.8647,77.6954,24.6491,22.1096,9.5427,11.3765,0.004,88.8917,3.2995,86.2267,107.9219,40.4904,181.5336,40.306999999999995,,40.306999999999995,,38.7368,,36.5945,,36.5945,
3865,179999,000723.XSHE,2021-12-31,2022-04-28,2021-12-31,0.6,2881323217.81,4575890445.88,19564544.51,22.8867,25.6896,11.4223,14.68,30.2544,78.5045,19.3584,14.68,0.8193,3.1756,1.0742,112.1047,0.4793,112.2471,74.12100000000001,23.0677,107.3143,65.7109,,65.7109,,252.2877,,267.17,,269.1644,
3866,180000,002329.XSHE,2021-12-31,2022-04-28,2021-12-31,-0.56,-520162275.6,-106468334.24,-65329152.37,-26.2492,-28.9356,-7.8112,-17.4573,20.5944,104.1448,-18.1428,-17.4573,10.5681,6.3527,4.4861,,,,113.6246,10.3644,,3.1533,,3.1533,,-399.8774,,-292.5886,,-244.0146,
3867,180002,301178.XSHE,2021-12-31,2022-04-28,2021-12-31,1.53,51948488.27,67161975.4,,10.3861,9.693999999999999,7.6498,11.9087,25.1874,85.6224,12.6602,11.9087,3.9951,3.4628,-0.7102,107.0908,,93.3367,96.2196,-7.2046,-50.1096,27.3189,,27.3189,,0.2141,,2.4125,,2.1938,
3868,180003,300192.XSHE,2021-12-31,2022-04-28,2021-12-31,-1.47,-448857978.68,90723335.57,-2360100.15,-56.7381,-56.9128,-31.5302,-52.5806,32.079,89.4212,-50.8935,-52.5806,8.1919,9.8565,1.0157,,,,86.3941,16.6763,157.6383,1.0342,,1.0342,,-350.8129,,-428.0063,,-491.3465,
3869,180004,002748.XSHE,2021-12-31,2022-04-28,2021-12-31,0.815,199017483.75,254438270.98,,18.3365,18.6576,10.6822,9.2468,21.1548,88.2995,12.1498,9.2468,0.4861,6.3138,1.3188,102.0439,,101.7516,56.7572,19.1371,163.5583,38.3684,,38.3684,,248.6926,,245.8583,,237.8456,
3870,180005,300418.XSHE,2021-12-31,2022-04-28,2021-12-31,1.31,1284832053.2,528423895.57,1844370526.98,15.424000000000001,12.8114,9.5124,30.5364,71.7153,89.1054,32.1968,30.534000000000002,30.3745,15.6744,2.3306,33.857,118.1718,83.0613,85.7492,24.191999999999997,222.0375,-10.5134,,4.7546,,-72.5127,,-73.7621,,-69.3181,
3871,180006,300513.XSHE,2021-12-31,2022-04-28,2021-12-31,-0.5908,-178345471.3,68880246.98,3850738.25,-7.5838,-7.2977,-4.8569,-14.7087,25.9059,94.3778,-14.7902,-14.7087,6.0761,7.2187,2.0591,,,,116.8907,5.7116,101.5903,-13.5407,,-13.5407,,-244.4369,,-249.8431,,-273.1612,
3872,180009,002388.XSHE,2021-12-31,2022-04-28,2021-12-31,0.12,58798701.99,83928737.8,67268.94,4.5909,4.4681,2.1085,2.1361,10.6511,96.3817,2.8236,2.1361,2.7476,3.1849,0.1844,127.2073,0.102,97.3254,115.17299999999999,-5.7075,-157.7419,13.7481,,13.7481,,0.8704,,22.8369,,-13.8162,
3873,180010,688260.XSHG,2021-12-31,2022-04-28,2021-12-31,0.1409,9423031.53,10643716.17,1009202.65,4.0209,2.4446,0.7288,1.1246,27.4113,97.95200000000001,2.1592,1.1246,4.8876,7.6925,3.0085,289.703,27.4687,60.7962,80.7949,-1.2363,-60.3635,-6.1359,,-6.1359,,-78.8696,,-87.829,,-72.3906,
3874,180011,002340.XSHE,2021-12-31,2022-04-28,2021-12-31,0.19,722158129.05,1026867088.91,186852835.71,6.7055,5.2448,2.9969,4.9762,17.224,94.6797,5.9638,4.9762,0.3639,3.4339999999999997,3.4677,89.0888,16.211,78.2163,105.2703,3.8429,72.2317,54.8259,,54.8259,,112.6014,,124.82,,123.8237,
